id,first_name,last_name,participant_id,course,course_id,register_date,participation_rate,course_completion_rate,task_completion_rate,feedback_rate
763,Shelli,Lampel,f79a5d4f-42f8-4d22-8d5f-8b8f124e58cb,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/02/2021,37.76,13.77,81.05,95.02
764,Otto,Morehall,02546434-a433-4bf0-8ab4-93d6ca40792e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/10/2020,47.46,7.09,10.31,96.77
765,Gonzalo,Chamney,b7086e0c-7b32-4284-88eb-70ff2e950392,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/07/2021,40.21,65.88,94.54,97.77
766,Herve,Carik,39e8cc7f-610c-42d9-a433-0de58d6c48b8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/07/2020,3.42,70.43,,
767,Mohammed,Darker,a52012e0-7e63-48d0-9ce6-9d7903a0a31e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/05/2021,81.1,77.25,33.61,68.8
768,Sammy,Belson,ded70904-a43e-44fa-b598-ef44b1df3ebc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/03/2021,51.72,64.05,62.3,65.54
769,Jabez,Rallin,3841d085-582f-4dd6-8eda-77a08ff0208b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/08/2019,44.02,,,
770,Valencia,Jerams,83a4f1ec-32ee-4013-995c-329fd1a45775,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/01/2019,84.05,41.34,5.76,9.19
771,Gilbert,Moyle,de253776-2f01-46e3-ae61-1565f9dc30e8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/02/2020,66.27,23.99,13.22,42.25
772,Lynnea,Luckett,97d7a0f6-1af0-40b9-8225-ea2b1d02779f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/05/2019,11.48,25.13,65.72,75.17
773,Neale,Langlais,909c19d8-fc9b-496e-a883-1ea1b6fec603,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/08/2020,62.09,52.59,55.33,67.59
774,Malchy,Banane,8b3c271d-ddd3-4252-a69e-aaea7f7df963,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/08/2020,7.52,72.52,70.48,13.88
775,Brittany,Prattin,9c822cb9-0d92-440b-8858-a689b90af3bd,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/08/2020,1.89,1.67,29.51,36.0
776,Ripley,Marusyak,16587b7d-3829-45a7-aac1-3672ae3f3d94,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/12/2020,47.07,74.67,10.43,14.42
777,Rachele,Daybell,641183a8-1ab8-4abb-9afc-9c5ad777519d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/04/2021,2.84,38.79,4.78,57.42
778,Jess,Desforges,2bb0a23a-ab29-4e15-83ef-951c763d67b8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/03/2021,87.01,98.21,61.07,33.96
779,Lizzy,Beaten,3d896724-d28f-4d40-9f7d-777d5710dcc0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/03/2021,62.29,5.33,45.98,14.72
780,Pearl,Cattroll,038f158b-cfd3-4145-855e-fd327954aa35,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/01/2021,57.03,49.95,72.84,2.35
781,Anica,Sullivan,f07a627d-5985-4253-a5a2-5e8f74324f24,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/02/2019,20.25,87.2,70.14,93.8
782,Benny,Clausewitz,77e20cdf-bcbe-48e6-80b6-421524500cd1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/05/2019,56.15,24.55,95.66,9.38
783,Brantley,Simka,37ef9fd3-5bbc-482a-a4c0-574b40868669,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/04/2019,29.57,46.96,30.68,54.34
784,Portia,Maffioletti,5a038a36-265f-47ab-9d48-f0363c837c41,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/12/2020,76.77,69.57,79.57,65.65
785,Pooh,Semble,00e56be4-21fc-428d-97b5-4e0415f006be,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/11/2020,95.11,33.0,90.17,19.86
786,Curcio,Edmonds,4b8cc521-610e-48fe-b253-751ae7172c85,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/11/2020,48.68,3.15,56.01,7.74
787,Salim,Addionisio,af89e75b-5b4d-4750-a6b2-6e805299eb22,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/05/2021,76.48,33.95,,
788,Myer,Petrolli,7b10d3cb-fc18-44bc-835f-ae4fd1293b08,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/02/2020,90.49,68.23,12.4,91.22
789,Kelsy,Mouland,254e7c4f-3a6b-4b40-b762-5c80ebfe8b7a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/01/2020,23.64,46.73,,
790,Channa,Godwin,2215cbe1-95a6-4e87-b2c9-606a81f751c2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/05/2021,28.97,15.09,58.91,92.66
791,Randie,Prenty,a1cc35f7-ddca-470d-a7ec-4677612efb23,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/02/2019,21.95,71.75,29.53,65.37
792,Roscoe,Hyrons,e559b492-dd1f-4af0-bbf4-2e44886ca9b6,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/04/2019,10.27,85.86,13.75,41.38
793,Mathe,Knighton,5f91ccdb-d305-4198-8fa1-bfd87973c491,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/05/2019,47.92,69.82,58.84,15.62
794,Margie,Purle,b4148496-2243-4c2a-93b9-3489936618e0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/03/2020,40.95,,,
795,Adelle,Hamerton,cce4bc31-e7ba-45f1-b17e-e7f736d50148,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/02/2020,3.45,41.75,3.23,3.26
796,Carlita,Carss,8cc3696d-56fa-48ca-9827-8f4c1259d77e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/02/2020,5.74,28.4,72.1,54.21
797,Jerrie,Reisk,e45f6bcc-a331-4919-9a75-cd8306edd3dc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,24/06/2021,69.86,39.38,66.52,17.52
798,Lou,Gadd,6006290e-f4f3-4bdf-b6f7-d5e496d32f23,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/03/2020,73.69,76.26,75.18,5.53
799,Marta,Delahunt,d6289d6b-4222-40ee-a35c-7ecac82d4217,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/11/2020,20.98,51.79,42.02,97.73
800,Ardisj,Bernath,3b98762a-645d-49fe-ad09-232e1a9431dc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/08/2020,75.07,84.21,5.97,30.24
801,Dante,Walkey,6ad7125c-a27d-449c-953b-67b5740dfa93,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/10/2019,10.87,6.71,56.13,9.46
802,Reinhard,Shortt,eff6a3a0-179b-496d-9350-2d50b46f4998,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/10/2019,32.9,2.86,84.35,32.2
803,Wait,Webben,15120fdb-5f48-4f3d-b659-4f1a42c2923a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/08/2021,55.1,14.76,27.97,68.44
804,Tan,Cantillon,3fe67589-5704-40f3-9e6c-4dd371c73e20,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/04/2019,89.74,36.8,41.74,12.81
805,Nollie,Drane,d01f84b9-5bbb-4767-b044-73d726ef9bdc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/02/2021,47.03,42.84,89.52,14.05
806,Tina,Lockitt,b02269e6-28ef-4da6-b0be-658cbb0fb12a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/12/2021,66.28,16.73,39.99,12.51
807,Elyn,Alen,882cf8de-c013-4f36-8d24-028275b7f35f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/10/2020,57.27,64.07,5.46,35.79
808,Sarette,Cleatherow,c47d48d1-7c36-4e66-ba51-ca0942fe1e2a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/09/2019,43.85,61.57,59.61,72.17
809,Cobb,Baudic,a5105975-965f-473f-a857-5576ddafab84,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/06/2019,31.06,23.81,23.97,75.59
810,Garland,Daile,e28e38c8-137f-467c-b118-bce048ad12d0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,02/12/2019,11.34,45.35,9.45,30.84
811,Tobye,Baldacchi,12f3b000-6c35-43ee-9eeb-63ef239d7f1d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/08/2021,50.64,34.55,7.43,37.72
812,Huntley,Mustoo,ea86b8f2-d73b-47d0-af03-76ed6a803f91,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/02/2021,55.09,58.61,,
813,Brien,Rimington,2944c504-f976-41fc-889c-041e0a6babf0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/10/2019,17.18,69.31,20.84,77.67
814,Ephraim,Ducker,ae218476-c335-4d01-82fa-ef5007259892,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/03/2019,39.67,59.99,,
815,Giralda,Jelkes,85eabdbf-cbe2-426f-8cdd-a5c641a73740,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/10/2019,57.29,51.42,71.27,36.91
816,Bobby,Tuck,51bd3046-0107-4e70-8446-609350dde6f8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,15/06/2020,46.55,75.17,83.56,64.54
817,Dale,Sabey,d8ffe487-5922-45e5-b5c9-865250148753,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/01/2020,52.8,92.05,37.12,66.23
818,Desi,Gilbart,ad484229-31f8-4551-8d83-1d58464830d1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/10/2019,61.5,65.71,53.6,12.26
819,Pattin,McEnery,54cbda00-d2ea-49f3-ae04-23a7456771bf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/11/2020,44.47,4.62,,
820,Zola,Tappin,6f459419-5f28-4e81-877b-b1740861a18b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/10/2021,34.07,72.92,74.79,66.33
821,Rebekkah,Skoughman,44352779-1ab1-442e-b410-8c7bf16cec31,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,02/08/2020,92.18,58.84,49.03,66.54
822,Hubey,Bazley,84742f0e-19f7-420e-86be-f8057951aeb8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/05/2020,7.7,35.21,,
823,Austin,Ibbitt,362609b1-cf77-4f03-8ec3-fbcfb04752d6,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/02/2021,58.14,28.14,55.85,78.18
824,Stevena,Aubury,180510e4-6d7a-4e86-ba0b-026a6a557384,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/02/2020,97.48,42.67,35.16,64.98
825,Aileen,Durdle,81d3db4d-85d6-402a-8936-e685cf0746d7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/02/2019,37.4,64.66,,
826,Tiff,Elflain,27ddb0be-2b6e-42fc-a020-efe34b2f04c1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/09/2020,91.07,45.28,30.72,44.34
827,Tiffani,Evequot,d4b0ea2c-1662-429f-9f6c-4ea0c40498b5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/11/2019,7.98,9.82,49.26,92.16
828,Becky,Alvarez,2ece802f-dbe6-4789-8500-81ccf30d67e9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/07/2020,6.93,,,
829,Glennie,Georgeon,919e3acb-498a-4842-a374-7704e5c7fcab,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/03/2020,25.24,59.11,46.24,75.86
830,Axel,Lovstrom,9fe26ac3-58f9-4ae7-bf01-c6f5a11c0cfd,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/12/2021,58.8,28.08,,
831,Niccolo,Monnoyer,02221cec-3e3a-45bd-914f-73bb362b32c0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/12/2021,69.46,89.66,51.61,43.09
832,Benedicta,Chretien,c2ddb1e6-aecc-4563-bab9-193c09bb1658,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/02/2020,97.66,47.31,32.46,15.13
833,Edie,Dorot,ccb5a5ed-09f3-4dda-8467-68143a02f9dd,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/06/2021,5.45,43.46,71.41,39.59
834,Benson,Corre,8dc27298-40e6-4889-859b-0cf75c54ab1c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/07/2019,74.22,7.57,87.72,91.43
835,Brig,Poxon,9e558556-673b-4c94-a9b4-24ee6842a499,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/05/2021,1.96,71.32,33.24,46.9
836,Brent,Cowwell,ae3c158a-ed5d-4d28-b838-fc19a66cdb76,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/07/2020,66.59,39.84,87.73,94.41
837,Laurens,Roostan,0193b48c-0653-4b7c-ab39-1586403c56ae,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/03/2019,66.49,54.11,15.39,33.7
838,Tasia,McQuaker,07378be5-7e86-4a8e-ae33-3aaf821a494b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/11/2019,33.83,69.18,72.38,3.69
839,Bria,Kiln,29175c8d-a930-4808-8cf9-682c80e8a738,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/02/2020,22.46,91.02,69.09,47.47
840,Zebadiah,Savin,c302d618-a470-478a-b8d2-3354688ae2c0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/04/2021,82.6,42.47,27.44,36.25
841,Jeanna,Farryn,3ae0cda1-b377-4b55-9d54-a64e7de99039,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/01/2020,68.97,30.46,30.12,63.92
842,Caro,Haylock,383f4b30-6cfc-4499-a6af-a1026fd803fe,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/12/2020,46.19,76.69,90.26,12.14
843,Kelbee,Upham,ad93fc15-35b5-44c3-aa37-e190984a2a4c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/10/2020,88.51,51.15,83.57,58.08
844,Clary,Ragsdall,1e89858f-25b4-4f0a-9f02-dc45af570ff9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/09/2019,2.8,16.32,75.95,50.66
845,Cybill,Mattheis,d958f6af-c903-44c6-86fb-bbadf96ecd86,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/05/2019,38.03,31.05,,
846,Madeline,Heinel,0c5edb04-681f-4b24-92b4-d1005e4af71c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,02/09/2019,13.86,25.61,73.82,51.77
847,Lida,Favey,3c04058e-85ae-4c12-927a-4f3ac2b4ef60,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/02/2019,56.03,62.1,2.54,8.48
848,Gert,Lindman,bb1bb646-576a-48d6-b89d-124a30e7de5b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/09/2020,6.37,86.16,55.01,97.9
849,Darda,Milliken,4a820f26-5a25-4235-8d6f-ab99b8822a62,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/02/2020,88.39,66.81,51.84,1.85
850,Burgess,Haylands,4f054e5c-8ef0-43e8-a908-ba82942d17c4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/04/2021,30.94,25.48,38.43,55.4
851,Arte,Ashe,135f5657-a5fc-4bbd-bb0b-232e2c33ea7e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/10/2020,60.14,29.48,38.17,52.55
852,Kesley,Davitti,8a340b27-3357-4790-b043-2d38ada61f50,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/09/2020,15.65,91.98,50.98,25.7
853,Maegan,Bourdas,c7dbb40e-95c8-41a2-bda5-02ec1fdcedb3,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/07/2020,93.08,35.24,57.06,9.93
854,Brigida,Parcells,cdebe39a-fdc5-478b-9fb1-5977937bc6d2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/11/2020,50.28,2.66,61.3,2.17
855,Padriac,McShirie,cbf1a6ae-c418-4fea-83d1-d579a7745cd7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,15/06/2020,90.6,6.65,33.47,33.43
856,Ame,McMahon,f4025b35-bbff-49c3-825d-d151ccc5aeef,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/12/2020,52.87,71.29,9.77,69.01
857,Regine,Cotta,4770fe4b-d30f-42b8-84ec-6f90ac743fc4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,24/07/2021,34.38,31.9,65.21,70.37
858,Thorstein,Pullman,a4d210d6-61f9-4e01-9586-de8d32f6ba22,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/07/2020,82.55,70.91,73.77,52.74
859,Stacey,Gowanlock,c3a17968-f636-42c1-b0d9-a511c3133abb,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/10/2019,42.11,96.79,83.65,95.61
860,Danette,Greave,b5471f36-6384-4d29-8a86-72e4f00dd911,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/04/2020,35.44,38.65,93.41,50.88
861,Janaya,Pardey,1fdab9df-a86f-4d01-9288-bb062b4a0559,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/07/2019,63.55,31.71,7.5,58.75
862,Franz,Kingsnoad,8ea12ee2-a347-41f3-a139-f9051f3a6ab5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/06/2021,90.57,75.16,86.4,29.75
863,Keriann,Pasquale,572cdaa4-a98b-4263-8e51-6bb5919e6bef,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/09/2020,29.8,83.97,50.19,89.23
864,Jeanelle,Hrihorovich,e6df6774-48e6-47db-9892-7656277689ce,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/12/2019,78.16,30.83,82.99,60.65
865,Gusella,Wiles,1d1afe9e-79f4-4af8-9c4a-2117f327f92c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/03/2019,11.94,13.93,34.9,93.97
866,Cherri,Prinnett,ac527a4f-e6c6-4ceb-aadc-82cd807ad370,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/05/2020,93.74,25.78,48.64,16.1
867,Bernarr,Doward,ef18ee53-25d9-46b5-866d-747b27729fc9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/01/2021,70.6,63.99,94.19,25.58
868,Dody,Letherbury,ea0d5627-e5fc-46ec-a0a7-8be765851198,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/12/2019,27.42,2.86,46.9,30.76
869,Ike,Dublin,04e32873-fe80-4da3-8c0a-4be3afc3fce1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/11/2020,85.52,99.44,46.99,66.2
870,Janelle,Rewcassell,9c46e7dd-773d-42b3-be21-1349379612d5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/04/2021,76.17,50.93,15.76,88.36
871,Iona,Cobbledick,8c32b999-2d8b-4aef-84a1-e7e2241cbd58,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/10/2020,79.04,29.78,88.68,34.38
872,Dulci,Jozefiak,52e7a46f-22ca-4726-b885-86e7e1579ce7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/09/2020,84.76,97.19,41.8,55.28
873,Vina,Roughan,4d319a39-7542-45f4-a48c-f3faaaed19c5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/03/2021,40.31,40.88,79.72,31.23
874,Tobi,Foldes,5ed1f302-ddc0-4983-951d-f1b73d657324,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,24/11/2019,83.88,67.8,12.05,53.74
875,Denise,Meni,d65041f5-a88a-4fb5-a8f5-0fb005301a28,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/10/2019,94.26,5.19,89.68,11.33
876,Sherrie,Wikey,2b60f999-2fa0-4fb4-90a5-aed09f7a7cee,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/10/2021,69.59,94.98,13.1,39.72
877,Anallese,Hainning,0522e161-ea0c-4304-b914-93916b4a7a56,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/06/2019,72.11,18.05,26.92,44.41
878,Dav,Salsberg,8555b16e-1a13-4b51-b733-9dec66f4a8cb,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/06/2021,6.35,71.73,78.33,88.42
879,Garth,Firbanks,92dd1705-ae75-4bc1-ad18-b239b5d3c49a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/08/2020,24.55,,,
880,Wilma,Bansal,49eb02a1-732d-4072-9e2a-aa57997411c8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/06/2020,37.06,11.11,23.49,8.65
881,Karena,Fairholme,4a767424-c7b4-4590-9a61-b04f482250b5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/08/2019,1.24,2.5,75.34,95.3
882,Gladi,Byng,7771ea8d-e767-4959-ba40-2f1f9c7499bd,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/04/2020,33.99,1.8,7.22,62.63
883,Winne,Bevan,b9e65e02-ea4e-4844-a28a-983db5152175,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/07/2021,84.73,54.89,2.31,28.81
884,Howie,Tunnah,e46256e9-3858-4edc-a7d4-50b9650aed7e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/04/2020,24.54,45.68,38.93,3.49
885,Melesa,Veare,14f66a70-7c35-4fda-83ad-f20274dcc2b5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/02/2021,65.59,28.7,46.32,97.31
886,Balduin,Stapford,75eb5d3a-c416-4071-8825-a149ea4aa42f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/04/2019,48.37,75.83,46.18,63.64
887,Osmund,Scraggs,26a5da4c-553d-4f9a-927b-de923c7bac17,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/05/2020,23.32,21.96,24.69,49.4
888,Davy,Renn,2209e638-a4ce-47b3-8115-e5399e6c80e7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/04/2020,57.95,72.03,27.47,84.98
889,Starla,Gehring,3830874a-0ed4-4f34-ac28-7c59193009aa,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/03/2020,26.47,65.87,40.45,83.1
890,Ardis,Pidgley,ad89d370-3a4f-4458-862e-7348eb60bc3e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/05/2021,23.44,88.92,86.69,10.35
891,Hillard,Frake,9f0efed2-fb13-4606-9c73-4091ce89c5a4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/08/2021,42.26,70.05,,
892,Flory,Windas,51c4acc4-7563-444f-9ff5-f3df5a0ab1a2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/09/2019,29.8,65.53,21.04,49.05
893,Kali,Pitkeathley,b03e2c97-67a6-4b99-9caf-ae1fec6e1fe9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/06/2020,67.84,72.73,48.63,39.61
894,Brigitta,Stroobant,7e370f79-d541-430a-bd66-9bbab43d8c21,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/01/2020,51.0,70.07,16.83,57.57
895,Raine,Shutte,d390e39c-328b-4bb2-9143-78029dfaef2c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/05/2021,39.79,62.52,82.21,20.28
896,Golda,Waterson,af13b9ba-95ac-42ef-9d8e-cecbba5d38f5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/02/2019,61.6,71.36,61.93,21.29
897,Audrie,Martynka,a8d4a1f3-f381-4cfa-8511-8a291b1b394f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/09/2019,72.54,14.35,31.24,11.81
898,Lauralee,Coleson,c5445880-4af7-4818-b028-310cbfd55432,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/10/2021,12.99,57.82,69.88,68.07
899,Leilah,Wearn,17f61c27-9d68-4b6d-aece-3d3fb5c4cca1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/07/2020,31.09,86.37,,
900,Dolores,Huckleby,222989cb-6c2f-4af7-84e9-d2871c575425,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/10/2019,99.34,13.03,81.14,60.6
901,Nara,Dmiterko,46accb1e-eab1-4ee6-b3f7-459a822922fe,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/03/2021,65.11,75.14,65.18,33.08
902,Russ,Farnham,66026f72-a660-46b7-a5a8-6b69a3497515,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/04/2020,35.97,15.83,16.75,47.46
903,Elly,Rosensaft,f01fca9e-2cb3-45cb-93bc-d4137b4b9134,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/05/2019,73.69,21.79,75.83,31.56
904,Kacey,Cory,c4b66234-7954-400b-9331-81489ca41bef,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/10/2020,78.72,,,
905,Josee,Shapter,50bece00-de96-495c-b3b5-99f2e71fb29b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/02/2021,15.94,10.39,22.46,43.81
906,Rickie,Doulden,c652465b-110e-45c4-9a2e-be73801a1863,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/05/2019,64.44,21.64,40.09,51.26
907,Isidore,Smidmore,493f8e31-8227-44ec-b9b4-6d746da668e7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/02/2019,55.01,2.11,11.78,71.68
908,Joline,Mundee,50d4dcc9-2ca3-47d8-96a1-5b1408e8d1a0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/02/2019,30.1,70.55,60.77,62.21
909,Zonnya,Grasha,d2335e16-b356-4c19-9278-8eca5ba0a978,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/01/2019,61.96,98.64,20.57,87.68
910,Tulley,Ranaghan,4628e7dc-ee14-4af0-8be9-779493f34ded,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/10/2021,63.37,39.56,5.93,92.58
911,Kalinda,Halm,12ce35b8-26eb-4a03-bcde-509d7e168129,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/05/2021,54.95,61.43,44.28,43.01
912,Alejandro,Dulake,266711bd-81c1-433e-a5a5-b23509d782c4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/12/2021,46.6,63.52,,
913,Lana,Duffrie,4812aa2c-7a15-42f1-886c-dc34081de7be,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/09/2021,37.89,48.12,77.9,19.86
914,Dulcinea,Chevalier,c17108c5-6019-44ee-84c2-4b1589126e8c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/03/2020,14.24,39.71,92.83,28.76
